,Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Location,Device
248,A1248,dataanalyticscourse,166.0,5592.0,183.03,22.0,4.0,0.024,1636.0,hyderabad,tablet
249,A1249,dataanalytciscourse,90.0,5062.0,191.4,23.0,6.0,0.0,1775.0,hyderabad,tablet
250,A1250,dataanalytciscourse,106.0,5830.0,241.9,29.0,10.0,0.035,1897.0,hyderabad,desktop
251,A1251,dataanalyticscourse,0.0,4629.0,236.96,10.0,6.0,0.0,1183.0,hyderabad,desktop
252,A1252,dataanlyticscourse,158.0,4780.0,247.2,23.0,9.0,0.0,1005.0,hyderbad,desktop
253,A1253,dataanalyticscourse,187.0,3800.0,241.0,16.0,8.0,0.043,1842.0,hyderbad,mobile
254,A1254,dataanlyticscourse,95.0,4096.0,242.69,26.0,9.0,0.095,1550.0,hyderbad,tablet
255,A1255,dataanalytciscourse,118.0,3562.0,231.5,12.0,3.0,0.025,1856.0,hydrebad,desktop
256,A1256,dataanalyticscourse,166.0,3910.0,191.32,27.0,7.0,0.042,0.0,hydrebad,mobile
257,A1257,dataanalyticscourse,146.0,5411.0,201.76,28.0,7.0,0.048,1393.0,hydrebad,desktop
258,A1258,dataanalyticscourse,101.0,4026.0,219.68,22.0,9.0,0.089,1149.0,hyderabad,desktop
259,A1259,dataanlyticscourse,185.0,3716.0,218.23,27.0,7.0,0.056,1015.0,hydrebad,desktop
260,A1260,dataanalytciscourse,147.0,5162.0,186.79,30.0,7.0,0.048,1733.0,hyderabad,desktop
261,A1261,dataanalytciscourse,188.0,3859.0,211.83,30.0,9.0,0.048,1719.0,hyderabad,mobile
262,A1262,dataanlyticscourse,122.0,3350.0,225.89,28.0,3.0,0.0,1509.0,hyderabad,desktop
263,A1263,dataanalyticscourse,143.0,5340.0,0.0,20.0,9.0,0.063,1223.0,hyderbad,tablet
264,A1264,dataanalyticscourse,170.0,3124.0,234.92,17.0,3.0,0.018,1232.0,hydrebad,desktop
265,A1265,dataanalyticscourse,114.0,5017.0,242.62,11.0,6.0,0.053,1303.0,hydrebad,mobile
266,A1266,dataanalyticscourse,186.0,3424.0,201.81,27.0,3.0,0.016,1337.0,hydrebad,desktop
267,A1267,dataanalytciscourse,120.0,4060.0,210.95,24.0,9.0,0.075,1376.0,hydrebad,tablet
268,A1268,dataanalytciscourse,130.0,5688.0,212.05,21.0,5.0,0.038,1454.0,hyderbad,desktop
269,A1269,dataanalyticscourse,178.0,5029.0,189.79,25.0,8.0,0.045,1510.0,hyderabad,desktop
270,A1270,dataanalyticscourse,196.0,5476.0,204.63,19.0,4.0,0.02,1288.0,hyderabad,desktop
271,A1271,dataanalytciscourse,110.0,5000.0,197.89,18.0,3.0,0.027,1110.0,hyderabad,desktop
272,A1272,dataanalytciscourse,95.0,4141.0,207.14,22.0,3.0,0.054,1929.0,hyderabad,tablet
273,A1273,dataanlyticscourse,183.0,4791.0,232.97,27.0,5.0,0.0,1476.0,hydrebad,desktop
274,A1274,dataanalyticscourse,100.0,4168.0,193.6,30.0,3.0,0.03,1692.0,hyderabad,desktop
275,A1275,dataanalytciscourse,187.0,3741.0,226.11,27.0,10.0,0.053,1342.0,hyderbad,tablet
276,A1276,dataanalytciscourse,90.0,3577.0,233.54,24.0,5.0,0.052,1175.0,hyderabad,tablet
277,A1277,dataanalyticscourse,148.0,4469.0,209.76,25.0,8.0,0.054,0.0,hyderbad,tablet
278,A1278,dataanalytciscourse,129.0,3611.0,227.82,11.0,7.0,0.054,1250.0,hyderabad,tablet
279,A1279,dataanalytciscourse,120.0,3947.0,193.49,15.0,6.0,0.05,1305.0,hydrebad,mobile
280,A1280,dataanalytciscourse,82.0,4239.0,191.75,23.0,8.0,0.0,1062.0,hyderbad,mobile
281,A1281,dataanalyticscourse,145.0,5973.0,242.16,12.0,7.0,0.048,1508.0,hyderabad,tablet
282,A1282,dataanalyticscourse,190.0,4525.0,188.85,10.0,5.0,0.026,1875.0,hyderbad,tablet
283,A1283,dataanlyticscourse,137.0,4395.0,241.58,24.0,4.0,0.043,1512.0,hyderabad,desktop
284,A1284,dataanalyticscourse,157.0,3047.0,222.66,19.0,3.0,0.019,1964.0,hydrebad,mobile
285,A1285,dataanalyticscourse,105.0,5348.0,226.1,27.0,5.0,0.048,1003.0,hyderabad,tablet
286,A1286,dataanalyticscourse,149.0,3101.0,231.44,15.0,9.0,0.06,1126.0,hyderabad,tablet
287,A1287,dataanalyticscourse,159.0,3693.0,187.09,24.0,6.0,0.038,1256.0,hyderabad,desktop
288,A1288,dataanalyticscourse,150.0,5590.0,0.0,20.0,8.0,0.0,1286.0,hydrebad,mobile
289,A1289,dataanlyticscourse,0.0,5277.0,227.46,10.0,5.0,0.0,1541.0,hyderabad,tablet
290,A1290,dataanlyticscourse,98.0,4653.0,205.84,29.0,5.0,0.051,1866.0,hyderbad,mobile
291,A1291,dataanalyticscourse,86.0,3513.0,211.16,22.0,7.0,0.0,1917.0,hyderabad,desktop
292,A1292,dataanalyticscourse,128.0,5772.0,235.54,20.0,10.0,0.078,1215.0,hyderabad,desktop
293,A1293,dataanlyticscourse,105.0,5840.0,236.56,22.0,8.0,0.047,1811.0,hydrebad,tablet
294,A1294,dataanlyticscourse,90.0,0.0,249.0,21.0,10.0,0.0,1245.0,hyderabad,mobile
295,A1295,dataanalyticscourse,89.0,5158.0,211.76,20.0,5.0,0.056,1119.0,hyderabad,desktop
296,A1296,dataanlyticscourse,119.0,3489.0,194.36,14.0,3.0,0.055,1633.0,hyderabad,mobile
297,A1297,dataanalyticscourse,173.0,3977.0,229.82,30.0,5.0,0.037,1584.0,hyderabad,desktop
298,A1298,dataanalyticscourse,95.0,3397.0,181.89,0.0,7.0,0.074,1560.0,hyderabad,tablet
299,A1299,dataanalyticscourse,112.0,5194.0,245.97,10.0,5.0,0.045,1016.0,hydrebad,tablet
300,A1300,dataanalytciscourse,134.0,3007.0,217.53,10.0,5.0,0.037,1371.0,hydrebad,mobile
301,A1301,dataanalytciscourse,113.0,5721.0,216.7,11.0,6.0,0.053,1743.0,hyderbad,desktop
302,A1302,dataanalyticscourse,157.0,3546.0,189.11,16.0,5.0,0.032,1333.0,hydrebad,mobile
303,A1303,dataanalyticscourse,105.0,3670.0,245.85,24.0,9.0,0.0,1653.0,hydrebad,tablet
304,A1304,dataanlyticscourse,162.0,5915.0,211.96,11.0,0.0,0.0,1394.0,hyderabad,tablet
305,A1305,dataanalytciscourse,0.0,4450.0,219.21,16.0,10.0,0.056,1917.0,hyderabad,mobile
306,A1306,dataanalyticscourse,136.0,5782.0,189.65,23.0,6.0,0.044,1951.0,hyderabad,tablet
307,A1307,dataanalyticscourse,192.0,4339.0,245.57,24.0,8.0,0.047,1284.0,hyderabad,mobile
308,A1308,dataanlyticscourse,147.0,5870.0,0.0,14.0,8.0,0.054,1748.0,hyderabad,mobile
309,A1309,dataanalyticscourse,164.0,5662.0,186.41,11.0,9.0,0.055,1020.0,hydrebad,tablet
310,A1310,dataanalyticscourse,192.0,5130.0,184.63,19.0,4.0,0.0,1087.0,hyderabad,desktop
311,A1311,dataanalytciscourse,139.0,4608.0,224.99,12.0,8.0,0.0,1095.0,hyderbad,desktop
312,A1312,dataanalyticscourse,199.0,5290.0,218.55,20.0,7.0,0.035,1234.0,hyderabad,tablet
313,A1313,dataanalytciscourse,82.0,4961.0,220.29,27.0,7.0,0.059,1149.0,hyderabad,tablet
314,A1314,dataanalyticscourse,175.0,4347.0,242.06,17.0,3.0,0.017,1617.0,hyderabad,desktop
315,A1315,dataanlyticscourse,181.0,5664.0,204.74,22.0,5.0,0.028,1719.0,hyderabad,desktop
316,A1316,dataanalyticscourse,146.0,3757.0,192.59,25.0,9.0,0.0,1169.0,hyderabad,desktop
317,A1317,dataanalytciscourse,192.0,4225.0,242.0,24.0,6.0,0.031,1032.0,hydrebad,mobile
318,A1318,dataanlyticscourse,149.0,3410.0,181.12,20.0,4.0,0.033,1806.0,hyderbad,desktop
319,A1319,dataanalytciscourse,93.0,3934.0,226.84,20.0,6.0,0.065,1964.0,hyderabad,mobile
320,A1320,dataanalytciscourse,182.0,3384.0,187.67,18.0,8.0,0.044,1769.0,hydrebad,desktop
321,A1321,dataanlyticscourse,99.0,3842.0,246.3,23.0,8.0,0.081,1452.0,hyderabad,tablet
322,A1322,dataanlyticscourse,188.0,4022.0,238.61,20.0,8.0,0.043,0.0,hyderabad,mobile
323,A1323,dataanalyticscourse,193.0,5786.0,201.51,16.0,10.0,0.052,1617.0,hyderabad,tablet
324,A1324,dataanalytciscourse,107.0,4423.0,239.47,25.0,9.0,0.084,1370.0,hyderabad,desktop
325,A1325,dataanalyticscourse,131.0,4228.0,230.18,16.0,9.0,0.069,1393.0,hydrebad,desktop
326,A1326,dataanalyticscourse,139.0,5120.0,199.3,24.0,5.0,0.036,1835.0,hydrebad,mobile
327,A1327,dataanalyticscourse,141.0,3600.0,227.54,20.0,6.0,0.043,1367.0,hyderabad,desktop
328,A1328,dataanlyticscourse,175.0,5016.0,0.0,16.0,3.0,0.017,1836.0,hyderabad,tablet
329,A1329,dataanalyticscourse,96.0,5771.0,213.98,30.0,3.0,0.031,1130.0,hyderbad,mobile
330,A1330,dataanalyticscourse,0.0,4615.0,194.89,12.0,6.0,0.0,1923.0,hyderbad,tablet
331,A1331,dataanalyticscourse,187.0,3115.0,184.61,12.0,3.0,0.016,1324.0,hyderbad,mobile
332,A1332,dataanalyticscourse,153.0,5886.0,218.33,29.0,3.0,0.02,1424.0,hyderabad,mobile
333,A1333,dataanalyticscourse,122.0,4929.0,192.72,10.0,10.0,0.082,0.0,hyderbad,desktop
334,A1334,dataanalyticscourse,151.0,4357.0,238.69,28.0,9.0,0.06,1447.0,hyderabad,tablet
335,A1335,dataanlyticscourse,116.0,4519.0,184.29,23.0,7.0,0.0,1070.0,hyderabad,desktop
336,A1336,dataanlyticscourse,145.0,5612.0,207.34,22.0,4.0,0.028,1689.0,hyderabad,desktop
337,A1337,dataanalyticscourse,90.0,3251.0,198.69,12.0,7.0,0.078,1044.0,hyderabad,mobile
338,A1338,dataanalyticscourse,133.0,3360.0,203.78,13.0,9.0,0.068,1654.0,hydrebad,mobile
339,A1339,dataanalyticscourse,135.0,5891.0,245.69,21.0,6.0,0.044,1947.0,hyderbad,mobile
340,A1340,dataanalytciscourse,155.0,5835.0,239.52,10.0,4.0,0.041,0.0,hyderabad,mobile
341,A1341,dataanlyticscourse,100.0,4928.0,186.68,22.0,10.0,0.1,1071.0,hyderabad,mobile
342,A1342,dataanalytciscourse,138.0,4049.0,182.66,20.0,7.0,0.051,1292.0,hyderabad,mobile
343,A1343,dataanalyticscourse,109.0,4114.0,243.33,18.0,6.0,0.044,1456.0,hyderbad,tablet
344,A1344,dataanlyticscourse,124.0,3947.0,198.11,11.0,4.0,0.032,1308.0,hyderabad,mobile
345,A1345,dataanalytciscourse,0.0,3705.0,239.26,25.0,0.0,0.0,1506.0,hyderabad,tablet
346,A1346,dataanalyticscourse,197.0,5365.0,208.86,14.0,4.0,0.031,1106.0,hyderabad,tablet
347,A1347,dataanalytciscourse,114.0,5213.0,224.65,26.0,4.0,0.035,1218.0,hyderabad,tablet
348,A1348,dataanlyticscourse,117.0,3951.0,212.02,16.0,5.0,0.052,1949.0,hyderbad,desktop
349,A1349,dataanalyticscourse,198.0,3405.0,224.9,13.0,10.0,0.051,1631.0,hyderabad,tablet
350,A1350,dataanalytciscourse,160.0,5367.0,208.47,20.0,8.0,0.0,1853.0,hyderabad,tablet
351,A1351,dataanalyticscourse,137.0,3602.0,194.55,23.0,5.0,0.036,1580.0,hyderbad,tablet
352,A1352,dataanlyticscourse,163.0,3917.0,209.01,10.0,3.0,0.0,1823.0,hyderbad,tablet
353,A1353,dataanalyticscourse,138.0,5671.0,244.12,26.0,3.0,0.0,0.0,hyderbad,tablet
354,A1354,dataanalyticscourse,194.0,5019.0,227.67,28.0,7.0,0.036,1019.0,hydrebad,mobile
355,A1355,dataanalyticscourse,177.0,3569.0,190.31,13.0,8.0,0.035,1403.0,hyderbad,mobile
356,A1356,dataanalyticscourse,113.0,3420.0,223.48,22.0,10.0,0.058,1138.0,hyderabad,mobile
357,A1357,dataanlyticscourse,133.0,3064.0,221.8,22.0,5.0,0.038,1538.0,hyderabad,mobile
358,A1358,dataanalyticscourse,118.0,3730.0,207.5,25.0,8.0,0.039,1011.0,hydrebad,mobile
359,A1359,dataanalytciscourse,109.0,5852.0,235.44,20.0,5.0,0.046,1946.0,hyderabad,desktop
360,A1360,dataanlyticscourse,109.0,4011.0,184.51,13.0,6.0,0.053,1375.0,hyderabad,desktop
361,A1361,dataanalytciscourse,128.0,4636.0,243.83,20.0,10.0,0.059,1941.0,hyderabad,mobile
362,A1362,dataanalyticscourse,181.0,3087.0,201.29,19.0,10.0,0.0,0.0,hyderbad,mobile
363,A1363,dataanalyticscourse,89.0,5872.0,198.32,14.0,6.0,0.067,1553.0,hyderabad,mobile
364,A1364,dataanalyticscourse,157.0,5762.0,248.1,26.0,4.0,0.025,1999.0,hyderabad,tablet
365,A1365,dataanalyticscourse,88.0,3396.0,193.79,19.0,5.0,0.057,1860.0,hydrebad,mobile
366,A1366,dataanalyticscourse,130.0,3092.0,211.39,28.0,7.0,0.054,1031.0,hydrebad,tablet
367,A1367,dataanlyticscourse,194.0,4240.0,213.45,18.0,4.0,0.0,1890.0,hyderabad,tablet
368,A1368,dataanalyticscourse,180.0,4297.0,200.04,24.0,5.0,0.0,1050.0,hyderabad,mobile
369,A1369,dataanalyticscourse,0.0,5518.0,243.83,15.0,10.0,0.0,1862.0,hyderabad,mobile
370,A1370,dataanalyticscourse,0.0,5039.0,235.44,24.0,7.0,0.0,1839.0,hyderabad,desktop
371,A1371,dataanalytciscourse,0.0,3596.0,210.31,23.0,9.0,0.0,1269.0,hyderbad,tablet
372,A1372,dataanalyticscourse,118.0,4845.0,190.25,11.0,3.0,0.046,1446.0,hydrebad,desktop
373,A1373,dataanlyticscourse,101.0,4883.0,237.89,11.0,6.0,0.0,1368.0,hyderbad,desktop
374,A1374,dataanalyticscourse,120.0,4618.0,200.91,18.0,7.0,0.058,1775.0,hydrebad,tablet
375,A1375,dataanalytciscourse,194.0,3941.0,240.35,27.0,10.0,0.052,1373.0,hyderabad,desktop
376,A1376,dataanalytciscourse,135.0,5096.0,230.32,14.0,4.0,0.03,1478.0,hyderbad,mobile
377,A1377,dataanalyticscourse,190.0,5537.0,188.98,20.0,4.0,0.021,1989.0,hyderabad,tablet
378,A1378,dataanalytciscourse,198.0,4208.0,180.06,19.0,8.0,0.04,1462.0,hyderabad,mobile
379,A1379,dataanlyticscourse,87.0,5358.0,236.57,19.0,5.0,0.057,1141.0,hyderbad,tablet
380,A1380,dataanalytciscourse,106.0,5583.0,218.81,13.0,3.0,0.028,1049.0,hyderabad,desktop
381,A1381,dataanlyticscourse,169.0,3069.0,227.7,12.0,5.0,0.03,1063.0,hyderabad,mobile
382,A1382,dataanlyticscourse,195.0,3738.0,202.08,18.0,7.0,0.0,1647.0,hyderabad,tablet
383,A1383,dataanlyticscourse,161.0,4852.0,235.1,10.0,8.0,0.05,1738.0,hyderabad,desktop
384,A1384,dataanlyticscourse,195.0,5120.0,249.6,26.0,3.0,0.015,1571.0,hyderabad,mobile
385,A1385,dataanalytciscourse,111.0,3550.0,231.81,10.0,9.0,0.081,1462.0,hyderabad,mobile
386,A1386,dataanalyticscourse,124.0,5618.0,205.95,25.0,7.0,0.056,1374.0,hyderbad,mobile
387,A1387,dataanalyticscourse,89.0,4700.0,219.95,28.0,6.0,0.067,1493.0,hyderabad,mobile
388,A1388,dataanalyticscourse,122.0,5874.0,201.04,10.0,7.0,0.0,1352.0,hyderbad,desktop
389,A1389,dataanalyticscourse,177.0,5965.0,199.7,28.0,3.0,0.017,1090.0,hyderabad,mobile
390,A1390,dataanalyticscourse,163.0,5774.0,221.61,29.0,9.0,0.055,1396.0,hyderabad,desktop
391,A1391,dataanalyticscourse,124.0,4079.0,189.07,18.0,3.0,0.024,1430.0,hyderbad,desktop
392,A1392,dataanalyticscourse,105.0,3670.0,218.45,25.0,6.0,0.0,1650.0,hydrebad,desktop
393,A1393,dataanlyticscourse,122.0,3394.0,0.0,20.0,4.0,0.0,1053.0,hydrebad,mobile
394,A1394,dataanalyticscourse,166.0,5730.0,241.3,16.0,5.0,0.03,0.0,hyderabad,mobile
395,A1395,dataanalytciscourse,96.0,3761.0,196.45,10.0,5.0,0.035,1518.0,hydrebad,tablet
396,A1396,dataanlyticscourse,135.0,4505.0,214.64,17.0,9.0,0.0,1500.0,hyderabad,mobile
397,A1397,dataanlyticscourse,179.0,3975.0,183.25,14.0,3.0,0.017,0.0,hydrebad,tablet
398,A1398,dataanalytciscourse,163.0,0.0,206.46,14.0,3.0,0.0,1103.0,hyderabad,tablet
399,A1399,dataanalytciscourse,198.0,5883.0,0.0,19.0,9.0,0.045,1182.0,hyderabad,mobile
400,A1400,dataanalytciscourse,86.0,3555.0,225.23,11.0,6.0,0.035,1193.0,hyderabad,desktop
401,A1401,dataanalytciscourse,89.0,3760.0,218.69,21.0,9.0,0.101,1474.0,hyderbad,desktop
402,A1402,dataanalyticscourse,118.0,3596.0,236.66,29.0,9.0,0.076,1154.0,hyderabad,tablet
403,A1403,dataanalyticscourse,0.0,3217.0,232.15,21.0,8.0,0.0,1726.0,hyderabad,mobile
404,A1404,dataanalytciscourse,95.0,5386.0,184.96,23.0,8.0,0.051,1045.0,hydrebad,desktop
405,A1405,dataanlyticscourse,144.0,5381.0,199.43,10.0,10.0,0.069,1085.0,hyderbad,desktop
406,A1406,dataanalytciscourse,107.0,5536.0,238.75,15.0,3.0,0.034,1822.0,hyderabad,mobile
407,A1407,dataanalyticscourse,146.0,3165.0,211.09,16.0,7.0,0.048,1706.0,hyderabad,mobile
408,A1408,dataanlyticscourse,114.0,5217.0,247.94,11.0,10.0,0.088,1876.0,hyderabad,desktop
409,A1409,dataanalytciscourse,162.0,4301.0,223.77,21.0,7.0,0.043,1066.0,hydrebad,mobile
410,A1410,dataanlyticscourse,95.0,5971.0,214.57,29.0,10.0,0.0,1539.0,hyderabad,mobile
411,A1411,dataanalyticscourse,163.0,5160.0,184.84,19.0,4.0,0.041,1773.0,hydrebad,desktop
412,A1412,dataanlyticscourse,148.0,5947.0,212.38,12.0,4.0,0.0,1294.0,hyderbad,mobile
413,A1413,dataanalyticscourse,156.0,4150.0,223.17,20.0,10.0,0.064,1940.0,hyderbad,tablet
414,A1414,dataanalytciscourse,99.0,4040.0,0.0,13.0,5.0,0.051,1502.0,hyderabad,tablet
415,A1415,dataanalyticscourse,124.0,5956.0,201.44,12.0,9.0,0.073,1598.0,hyderabad,tablet
416,A1416,dataanalyticscourse,138.0,4769.0,229.44,27.0,8.0,0.058,0.0,hydrebad,mobile
417,A1417,dataanalyticscourse,140.0,3822.0,241.68,30.0,10.0,0.057,1138.0,hyderabad,tablet
418,A1418,dataanalyticscourse,81.0,3147.0,232.2,30.0,9.0,0.111,1066.0,hydrebad,mobile
419,A1419,dataanalyticscourse,165.0,4613.0,246.72,19.0,3.0,0.018,1055.0,hyderabad,tablet
420,A1420,dataanalytciscourse,193.0,4919.0,247.24,19.0,4.0,0.021,1933.0,hydrebad,desktop
421,A1421,dataanlyticscourse,149.0,5205.0,218.42,20.0,4.0,0.0,1070.0,hydrebad,mobile
422,A1422,dataanalyticscourse,81.0,3497.0,226.66,11.0,6.0,0.074,1047.0,hydrebad,mobile
423,A1423,dataanalyticscourse,153.0,4057.0,197.54,23.0,5.0,0.0,1926.0,hyderabad,tablet
424,A1424,dataanalyticscourse,127.0,5018.0,194.25,17.0,8.0,0.0,1350.0,hyderabad,mobile
425,A1425,dataanalyticscourse,99.0,4012.0,220.76,14.0,4.0,0.04,1698.0,hyderbad,tablet
426,A1426,dataanalyticscourse,104.0,3013.0,204.07,12.0,3.0,0.058,1016.0,hyderbad,mobile
427,A1427,dataanalytciscourse,118.0,3824.0,184.8,16.0,5.0,0.042,1818.0,hyderabad,desktop
428,A1428,dataanlyticscourse,148.0,5000.0,224.41,11.0,3.0,0.0,1491.0,hyderabad,mobile
429,A1429,dataanalyticscourse,88.0,3804.0,249.2,10.0,8.0,0.038,1044.0,hyderabad,tablet
430,A1430,dataanalytciscourse,142.0,3791.0,207.86,23.0,4.0,0.028,1073.0,hyderabad,tablet
431,A1431,dataanalyticscourse,127.0,5198.0,242.56,26.0,6.0,0.047,1872.0,hyderabad,tablet
432,A1432,dataanalytciscourse,117.0,5329.0,212.49,14.0,5.0,0.0,1888.0,hydrebad,mobile
433,A1433,dataanlyticscourse,125.0,5435.0,202.65,25.0,5.0,0.04,1767.0,hydrebad,desktop
434,A1434,dataanalyticscourse,92.0,4977.0,209.78,26.0,3.0,0.0,1834.0,hyderabad,tablet
435,A1435,dataanlyticscourse,112.0,3850.0,233.52,14.0,8.0,0.033,1760.0,hydrebad,desktop
436,A1436,dataanalyticscourse,144.0,5976.0,197.65,13.0,9.0,0.062,1743.0,hyderabad,mobile
437,A1437,dataanalytciscourse,103.0,4693.0,218.67,14.0,10.0,0.0,1390.0,hydrebad,mobile
438,A1438,dataanalyticscourse,117.0,4367.0,233.27,24.0,3.0,0.0,1238.0,hyderabad,tablet
439,A1439,dataanalyticscourse,100.0,5481.0,180.72,14.0,7.0,0.07,1185.0,hyderbad,desktop
440,A1440,dataanlyticscourse,179.0,4109.0,191.84,19.0,4.0,0.022,1961.0,hyderabad,tablet
441,A1441,dataanlyticscourse,180.0,3887.0,186.26,18.0,6.0,0.033,1048.0,hyderabad,desktop
442,A1442,dataanalytciscourse,146.0,4633.0,186.07,26.0,3.0,0.021,1053.0,hyderabad,desktop
443,A1443,dataanalyticscourse,124.0,5353.0,239.69,13.0,4.0,0.032,1493.0,hyderbad,desktop
444,A1444,dataanlyticscourse,169.0,5380.0,199.66,27.0,6.0,0.036,1059.0,hydrebad,desktop
445,A1445,dataanalyticscourse,91.0,5104.0,211.85,29.0,9.0,0.0,1309.0,hyderabad,tablet
446,A1446,dataanalytciscourse,145.0,0.0,236.03,24.0,8.0,0.0,1220.0,hydrebad,desktop
447,A1447,dataanalytciscourse,115.0,4345.0,229.71,15.0,4.0,0.0,1467.0,hyderabad,mobile
448,A1448,dataanlyticscourse,123.0,3527.0,239.31,21.0,3.0,0.024,1536.0,hyderabad,tablet
449,A1449,dataanalyticscourse,101.0,3330.0,209.8,19.0,10.0,0.099,1296.0,hydrebad,mobile
450,A1450,dataanalyticscourse,141.0,3913.0,245.32,21.0,3.0,0.056,1904.0,hyderabad,desktop
451,A1451,dataanlyticscourse,160.0,4597.0,211.88,21.0,4.0,0.025,0.0,hyderabad,desktop
452,A1452,dataanalyticscourse,105.0,3008.0,206.91,21.0,4.0,0.038,1009.0,hyderbad,desktop
453,A1453,dataanalytciscourse,178.0,5318.0,207.05,18.0,4.0,0.031,1421.0,hyderabad,desktop
454,A1454,dataanalytciscourse,189.0,5244.0,242.18,29.0,3.0,0.016,1080.0,hyderbad,mobile
455,A1455,dataanalyticscourse,114.0,4804.0,249.33,14.0,6.0,0.053,1879.0,hyderbad,mobile
456,A1456,dataanlyticscourse,160.0,5920.0,201.3,30.0,7.0,0.047,1080.0,hydrebad,tablet
457,A1457,dataanalyticscourse,101.0,5280.0,234.72,18.0,9.0,0.0,1046.0,hyderbad,tablet
458,A1458,dataanalyticscourse,146.0,3887.0,206.59,26.0,9.0,0.062,1042.0,hyderabad,desktop
459,A1459,dataanalytciscourse,128.0,4532.0,183.28,11.0,0.0,0.0,1571.0,hydrebad,desktop
460,A1460,dataanalyticscourse,163.0,4125.0,246.09,27.0,5.0,0.031,1910.0,hyderabad,mobile
461,A1461,dataanalytciscourse,193.0,5571.0,213.5,19.0,8.0,0.059,1754.0,hyderabad,mobile
462,A1462,dataanalyticscourse,179.0,4309.0,237.62,21.0,7.0,0.039,1719.0,hyderabad,mobile
463,A1463,dataanalyticscourse,86.0,5538.0,223.13,22.0,7.0,0.037,1544.0,hydrebad,tablet
464,A1464,dataanalyticscourse,92.0,3162.0,202.76,25.0,5.0,0.0,1577.0,hydrebad,mobile
465,A1465,dataanalyticscourse,125.0,5811.0,194.92,14.0,0.0,0.03,0.0,hydrebad,tablet
466,A1466,dataanalytciscourse,147.0,3112.0,206.74,12.0,8.0,0.054,1815.0,hydrebad,mobile
467,A1467,dataanalyticscourse,143.0,4492.0,188.98,13.0,3.0,0.056,0.0,hyderabad,mobile
468,A1468,dataanalyticscourse,181.0,0.0,208.33,22.0,8.0,0.044,1932.0,hyderabad,tablet
469,A1469,dataanalytciscourse,164.0,3872.0,210.53,12.0,5.0,0.03,1532.0,hydrebad,tablet
470,A1470,dataanalytciscourse,199.0,4255.0,212.84,14.0,6.0,0.054,1125.0,hyderbad,desktop
471,A1471,dataanlyticscourse,83.0,0.0,229.97,12.0,8.0,0.096,2000.0,hyderbad,desktop
472,A1472,dataanalytciscourse,150.0,5619.0,191.89,23.0,6.0,0.04,1735.0,hydrebad,desktop
473,A1473,dataanalytciscourse,171.0,5157.0,183.26,24.0,9.0,0.046,1430.0,hydrebad,desktop
474,A1474,dataanalytciscourse,139.0,4871.0,211.4,25.0,9.0,0.065,1247.0,hydrebad,mobile
475,A1475,dataanlyticscourse,117.0,5863.0,224.69,24.0,10.0,0.054,1580.0,hyderbad,mobile
476,A1476,dataanalytciscourse,196.0,3205.0,188.82,24.0,8.0,0.041,1837.0,hyderabad,desktop
477,A1477,dataanalyticscourse,184.0,5463.0,224.58,30.0,6.0,0.033,1565.0,hyderabad,tablet
478,A1478,dataanlyticscourse,103.0,5667.0,232.48,26.0,8.0,0.0,1888.0,hyderbad,tablet
479,A1479,dataanlyticscourse,120.0,4666.0,180.72,30.0,3.0,0.053,1627.0,hydrebad,mobile
480,A1480,dataanalyticscourse,148.0,3632.0,214.46,28.0,10.0,0.0,1589.0,hydrebad,mobile
481,A1481,dataanalyticscourse,80.0,3834.0,181.22,15.0,3.0,0.037,1270.0,hyderabad,tablet
482,A1482,dataanalyticscourse,168.0,3934.0,246.09,24.0,6.0,0.041,1592.0,hyderabad,tablet
483,A1483,dataanalytciscourse,136.0,5724.0,218.37,25.0,10.0,0.074,1268.0,hyderbad,desktop
484,A1484,dataanalyticscourse,86.0,4763.0,243.78,11.0,8.0,0.093,1770.0,hydrebad,mobile
485,A1485,dataanalyticscourse,175.0,3095.0,236.86,22.0,4.0,0.023,1617.0,hyderabad,mobile
486,A1486,dataanalyticscourse,173.0,5554.0,185.09,22.0,4.0,0.023,1000.0,hyderbad,desktop
487,A1487,dataanalyticscourse,192.0,3407.0,223.29,29.0,9.0,0.047,1538.0,hyderbad,tablet
488,A1488,dataanlyticscourse,190.0,4465.0,241.38,28.0,5.0,0.026,1910.0,hyderabad,desktop
489,A1489,dataanlyticscourse,161.0,3311.0,221.64,16.0,5.0,0.031,1006.0,hyderabad,tablet
490,A1490,dataanalyticscourse,197.0,3265.0,200.4,15.0,3.0,0.015,1882.0,hyderbad,mobile
491,A1491,dataanlyticscourse,80.0,4969.0,210.7,25.0,3.0,0.037,1146.0,hyderabad,tablet
492,A1492,dataanalytciscourse,145.0,5368.0,200.88,14.0,4.0,0.028,1125.0,hyderabad,tablet
493,A1493,dataanlyticscourse,90.0,5851.0,232.94,22.0,8.0,0.089,1421.0,hydrebad,desktop
494,A1494,dataanalytciscourse,109.0,4884.0,228.13,11.0,8.0,0.0,1680.0,hyderbad,desktop
495,A1495,dataanalyticscourse,130.0,5719.0,0.0,10.0,5.0,0.03,1208.0,hyderbad,desktop
496,A1496,dataanalytciscourse,179.0,5828.0,247.84,15.0,4.0,0.022,1127.0,hyderabad,mobile
